481939152	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	010	010	01	1	0.0	50	10	38	-3.2429487692715	0							3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX	29.4241	-98.4936	1380951	20151105	http://tpr.org/post/abbott-says-he-will-cut-grants-immigrant-friendly-sheriffs-departments
481939153	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	010	010	01	1	0.0	6	1	6	-5.77777777777777	0							3	Rockefeller Center, New York, United States	US	USNY	40.759	-73.979	962749	3	Rockefeller Center, New York, United States	US	USNY	40.759	-73.979	962749	20151105	http://financialcv.com/2015/11/oreilly-on-gop-moderator-complaints-these-guys-got-to-stop/
481939154	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	010	010	01	1	0.0	49	19	49	0.124670579430994	0							2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	20151105	http://www.wtok.com/home/headlines/Keenum-State-Flag-Will-Continue-to-Fly-at-MSU-340438452.html
481939155	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-1.04166666666666	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20151105	http://tpr.org/post/abbott-says-he-will-cut-grants-immigrant-friendly-sheriffs-departments
481939156	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	012	012	01	1	-0.4	4	1	4	-7.0528967254408	0							2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	1	Brunei	BX	BX	4.5	114.667	BX	20151105	http://www.bruneinews.net/index.php/sid/238263207
481939157	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	012	012	01	1	-0.4	30	6	30	-5.39378389422692	0							2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	20151105	http://www.herald.co.zw/high-frequency-trader-convicted-of-goods-fraud/
481939158	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	015	015	01	1	0.0	8	2	8	-4.67830635624272	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20151105	http://www.colorlines.com/articles/controversial-san-francisco-sheriff-out-mayor-ed-lee-reelected
481939159	20151105	201511	2015	2015.8356											USA	CALIFORNIA	USA								1	015	015	01	1	0.0	16	3	16	-7.79118760628566	0							2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20151105	http://www.colorlines.com/articles/controversial-san-francisco-sheriff-out-mayor-ed-lee-reelected
481939160	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	016	016	01	1	-2.0	4	1	4	-1.98915009041591	0							2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	20151105	http://digital.vpr.net/post/sanders-introduces-bill-end-federal-marijuana-ban
481939161	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	020	020	02	1	3.0	92	17	90	0.351687740124751	0							3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	20151105	http://www.denverpost.com/news/ci_29071759/colorado-springs-police-release-tape-911-call-warning
